,x,y,xy,x^2,x_t-1,y_t-1,m,b,gamma_numerator,gamma_denominator,gamma
48,53.29,55.3,2946.937,2839.8241,54.3,55.73,0.12366174748492738,49.87014251658251,0.9918373371679501,0.7309829431789789,
49,52.69,55.06,2901.1114,2776.2360999999996,53.29,55.3,0.08864362518105359,51.744229819714775,1.5825451727483675,1.3643375450747608,
50,53.06,56.11,2977.1966,2815.3636,52.69,55.06,0.07517499376439729,52.49370246075601,0.5194983963701972,1.945112448349917,
51,53.4,56.27,3004.818,2851.56,53.06,56.11,0.0583329452743421,53.42529796682495,0.11093368497517972,0.16846431250112118,
52,54.73,56.9,3114.1369999999997,2995.3729,53.4,56.27,0.045095915553939506,54.16031183865475,-0.0810512294777367,0.08906269074517748,
53,54.72,56.94,3115.7567999999997,2994.2783999999997,54.73,56.9,0.025345290394732985,55.25574250682665,0.07645497868553723,0.06610542347801512,
54,55.5,56.08,3112.44,3080.25,54.72,56.94,0.009496375546790226,56.14052686700186,-0.16442217055593092,0.07830564772824912,
55,55.98,56.87,3183.5825999999997,3133.7603999999997,55.5,56.08,-0.0016240229735234916,56.748959727210384,-0.12268404865786627,0.335040061743092,
56,55.62,56.32,3132.5184,3093.5843999999997,55.98,56.87,0.003276572209237376,56.480786107956256,-0.070592422372237,0.04235009198789989,
57,55.77,56.13,3130.3701,3110.2929000000004,55.62,56.32,-0.011187970437795635,57.280670794550566,0.17823909329790116,0.11451177078907443,
58,55.98,55.72,3119.2056,3133.7603999999997,55.77,56.13,0.006553366967581684,56.3129242478876,0.526349602651076,0.3007486183913603,
59,55.55,55.77,3098.0235000000002,3085.8025,55.98,55.72,0.0031263543485136156,56.49584501507437,0.8553103803814788,0.9041315665908841,
60,55.82,55.76,3112.5232,3115.8724,55.55,55.77,0.01918938661830956,55.62027787553894,0.8534206398660904,0.8395109512587897,
61,56.52,55.3,3125.556,3194.5104000000006,55.82,55.76,0.07042998737621733,52.818263735567065,1.4834757477410812,0.9794380609995735,
62,56.81,55.25,3138.7525,3227.3761000000004,56.52,55.3,0.14167968034572498,48.90783552263108,2.7572275303547653,2.610069836246514,
63,55.37,54.16,2998.8392,3065.8369,56.81,55.25,0.19948771010516012,45.690689832841244,4.569334442237251,3.14560958347507,
64,54.71,54.43,2977.8653,2993.1841,55.37,54.16,0.25233755359838594,42.73909226185387,5.39408581579734,6.5077163291623314,
65,54.15,54.07,2927.8905,2932.2225,54.71,54.43,0.277743469014397,41.29293327900922,4.657353398648578,4.236510255071667,
66,53.97,54.54,2943.5238,2912.7608999999998,54.15,54.07,0.2907270355143517,40.51805965125122,3.6557785904481315,4.8001682370109435,
67,53.23,54.42,2896.7766,2833.4329,53.97,54.54,0.2741537008314229,41.35615144691901,2.4656636177216384,2.5992748702540562,
68,53.02,53.0,2810.06,2811.1204000000002,53.23,54.42,0.23028459836309284,43.6127855555982,4.094944687721975,2.1049214035185977,
69,52.79,53.12,2804.2048,2786.7841,53.02,53.0,0.17131895892275076,46.67922693933816,7.19136643327554,7.631727484739201,
70,53.58,53.52,2867.6016,2870.8163999999997,52.79,53.12,0.1357870333959881,48.48614679347295,5.681026810554471,6.422900962247357,
71,53.42,53.51,2858.5042,2853.6964000000003,53.58,53.52,0.07282913749931123,51.76546537095591,4.608853579537092,4.612402920003608,
72,53.35,52.88,2821.148,2846.2225000000003,53.42,53.51,0.0032204291121569416,55.375519926008316,5.43483187428619,4.151631393459909,
73,53.11,53.12,2821.2032,2820.6721,53.35,52.88,-0.1146721079749561,61.58979633135441,6.167914959700087,6.718668100246402,
74,53.01,52.61,2788.8561,2810.0600999999997,53.11,53.12,-0.21329026508112411,66.76789189624775,6.615320799603648,5.382613060650569,
75,53.6,53.45,2864.92,2872.96,53.01,52.61,-0.3106306613446097,71.92129283019443,5.181702816498404,8.092667834377345,
76,54.25,53.13,2882.3025000000002,2943.0625,53.6,53.45,-0.3593011470092249,74.49377231993581,3.341389954252366,3.1870491529488514,
77,54.51,52.58,2866.1358,2971.3401,54.25,53.13,-0.39871300140106347,76.56228412234027,4.051919405236505,3.2475780927563007,
78,54.0,51.66,2789.64,2916.0,54.51,52.58,-0.4627079398632329,79.95303482782003,7.11236126226807,4.6260482919310855,1.0012668193567498
79,54.42,52.07,2833.6494000000002,2961.5364000000004,54.0,51.66,-0.48483615316901674,81.107747885777,8.666161973903103,10.670646909651266,0.9791168814049022
80,54.01,52.03,2810.1403,2917.0800999999997,54.42,52.07,-0.5448976557631765,84.31713761303006,7.411065384367456,6.72783572020985,0.9866396908437572
81,53.97,53.34,2878.7598000000003,2912.7608999999998,54.01,52.03,-0.5730749833209556,85.81639275690296,4.3866652573716625,8.035030336715716,0.95539707672003
82,54.69,53.14,2906.2266,2990.9961,53.97,53.34,-0.5694376300682593,85.56753959597255,1.9210564843396518,2.2349971966403555,0.9592416888588082
83,54.75,54.17,2965.8075,2997.5625,54.69,53.14,-0.578408933668081,86.00541560415495,0.20643133281776765,1.5183932912035711,0.9548311318799991
84,54.25,54.45,2953.9125000000004,2943.0625,54.75,54.17,-0.6144870438903215,87.91012375254634,0.012042353181472742,0.009400873068587653,0.9546878016442158
85,54.53,54.64,2979.5192,2973.5209,54.25,54.45,-0.6381244483903582,89.16433798118135,-0.026192087599664026,0.009232645462109739,0.957117105207369
86,54.69,55.09,3012.8721,2990.9961,54.53,54.64,-0.6470331649704893,89.65036944476529,0.2249260865825138,0.0741740001747408,0.956526987918361
87,54.54,54.8,2988.792,2974.6115999999997,54.69,55.09,-0.6502551726689079,89.8062273104259,0.3881561959404585,0.7161019681814335,0.9566152261315383
88,54.0,55.49,2996.46,2916.0,54.54,54.8,-0.6778574613182705,91.32413214627124,0.34366081906174123,0.1991067499801752,0.9554290462874981
89,54.28,55.97,3038.0516,2946.3184,54.0,55.49,-0.746723586331771,95.12300212528112,0.9517150172028337,0.4761987256731271,0.9572961309944716
90,54.87,54.58,2994.8046,3010.7169,54.28,55.97,-0.8411304927482776,100.26246687575221,0.641620770640451,1.8607586355311085,0.9590371332665047
91,54.46,54.33,2958.8118,2965.8916,54.87,54.58,-0.9212148810188246,104.60191711269945,-0.05385592076321709,0.27577559980970895,0.9567418834957049
92,54.56,53.27,2906.4112000000005,2976.7936000000004,54.46,54.33,-0.9062922065986319,103.69383188948483,0.006990305936339549,5.124151835490772e-05,0.9582280211829212
93,55.07,52.96,2916.5072,3032.7049,54.56,53.27,-0.8670118752173015,101.46078666012805,0.6689030351453763,0.7860928047875456,0.9573968805868054
94,55.04,52.78,2905.0112,3029.4015999999997,55.07,52.96,-0.8134974716813971,98.45144656583416,0.620535875289622,0.47905888749477293,0.9608071915633292
95,56.04,52.91,2965.0764,3140.4816,55.04,52.78,-0.6543763566854188,89.68033285611965,0.08753465137824717,0.7804983631490245,0.9589633351233057
96,55.64,52.76,2935.5663999999997,3095.8096,56.04,52.91,-0.5489554391973611,83.84535031862956,0.09307187316514302,0.029545314722145433,0.9604531352768172
97,56.15,53.85,3023.6775,3152.8224999999998,55.64,52.76,-0.4599214648470555,78.93963344016557,-0.43333284064357314,0.347631858069951,0.953392716871641
98,55.99,52.78,2955.1522,3134.8801000000003,56.15,53.85,-0.3496171300361144,72.8526766953089,-0.3126631332721984,0.39479250193754006,0.9455509102796302
99,56.12,52.55,2949.1059999999998,3149.4543999999996,55.99,52.78,-0.23882214512723487,66.73525892361467,0.4567075891244489,0.34059715138973634,0.9466899304979376
100,56.54,51.86,2932.1644,3196.7716,56.12,52.55,-0.07969921213382333,57.9618619467031,1.4985595576347017,0.8819879999819858,0.9518205595017885
101,57.2,50.3,2877.16,3271.84,56.54,51.86,0.1859843400618724,43.3405960197588,7.343639009117933,3.984617245255826,0.9766304995318084
102,57.69,50.67,2923.1523,3328.1360999999997,57.2,50.3,0.41748946684326854,30.584313122126105,16.655845844328443,17.344814594661287,0.9730049811465294
103,57.61,50.97,2936.3817,3318.9121,57.69,50.67,0.4882903930396146,26.612249399752,15.51212543068523,16.906259237868486,0.9566308180443275
104,57.58,51.65,2974.0069999999996,3315.4564,57.61,50.97,0.49713917687384235,26.023535658993975,11.076773402868344,13.643594319061878,0.9493246771023749
105,57.58,52.07,2998.1906,3315.4564,57.58,51.65,0.4823741306097391,26.740071113727133,7.005846603113783,8.209219495892873,0.9404600476469261
106,57.08,52.25,2982.43,3258.1263999999996,57.58,52.07,0.4665608731039462,27.51315600361889,4.371882616569614,5.325622723493647,0.9418381880858978
107,57.16,52.15,2980.894,3267.2655999999997,57.08,52.25,0.4526166846064884,28.177200451191034,3.346697838982622,3.106620603763764,0.9443340374058545
108,57.4,51.41,2950.9339999999997,3294.7599999999998,57.16,52.15,0.4916550610407963,25.937333083619365,5.195274944532717,3.5733716019952464,0.9425772868436059
109,57.76,51.12,2952.6911999999998,3336.2176,57.4,51.41,0.539038336059779,23.21009587029945,8.83925415819581,7.512512856978098,0.9533832957760482
110,58.43,51.78,3025.5054,3414.0649,57.76,51.12,0.5270311065288504,23.76564250910923,8.581962921204628,9.529317239622145,0.9530178237408963
111,59.37,51.45,3054.5865,3524.7969,58.43,51.78,0.511116994400766,24.518701358159504,8.88681879944105,6.777000848697707,0.9661896308831435
112,58.86,51.6,3037.176,3464.4996,59.37,51.45,0.5203627478425005,23.902043874313154,9.805713594861466,11.19558359062179,0.9522926100773674
113,58.23,50.78,2956.9193999999998,3390.7328999999995,58.86,51.6,0.5613455708930433,21.492216777461906,9.970408425862217,8.60258919289996,0.9636336951398838
114,57.85,50.53,2923.1605,3346.6225,58.23,50.78,0.627990747211241,17.64887794636838,11.850504865546501,11.811450970408105,0.9584035254016212
115,57.11,50.82,2902.3302,3261.5521,57.85,50.53,0.6573325363430469,15.886143263852134,8.81702432569644,11.443542132851393,0.9606715251157052
116,56.92,51.34,2922.2728,3239.8864000000003,57.11,50.82,0.6753878567719265,14.785989559173792,4.793298220273491,6.438348313635885,0.9518798698125883
117,56.81,51.41,2920.6021,3227.3761000000004,56.92,51.34,0.6976461743184241,13.469630486504897,3.114362470405787,3.384314803641736,0.9462680833160423
118,57.49,51.63,2968.2087,3305.1001,56.81,51.41,0.7518886048291754,10.361294899652485,3.2611491291396995,2.7758443587623356,0.9351200817943025
119,57.4,51.24,2941.176,3294.7599999999998,57.49,51.63,0.7931602130702127,7.963290136292045,4.34848537652771,3.732897520949892,0.9470774024556324
120,57.82,50.61,2926.2702,3343.1524,57.4,51.24,0.864484957734574,3.833930329910146,7.107895241214711,4.907850518783323,0.9549842144486451
121,58.62,50.29,2947.9997999999996,3436.3043999999995,57.82,50.61,0.9057431382177257,1.3279740034874195,12.761756958365963,9.536004970125,0.9933030850361398
122,59.35,49.18,2918.833,3522.4225,58.62,50.29,0.9435660755356509,-1.0162264591272958,23.250283277879568,16.044966659619945,1.0323445157385298
123,59.66,49.74,2967.4883999999997,3559.3155999999994,59.35,49.18,0.9331252325495365,-0.650868652855273,29.30117541802779,30.80376429142589,1.027270525063855
124,59.48,49.55,2947.2339999999995,3537.8704,59.66,49.74,0.9378887364192396,-1.166058502655062,25.593100986749683,25.48617608541247,1.0249060249713624
125,59.36,50.34,2988.1824,3523.6096,59.48,49.55,0.9153174877285223,-0.10148316807260471,18.64777502799844,22.959440162558135,1.007127410144512
126,59.17,50.53,2989.8601000000003,3501.0889,59.36,50.34,0.8803111440134114,1.6793669782408074,11.637194814245866,12.921411472786708,1.0017809974240786
127,59.76,50.89,3041.1864,3571.2576,59.17,50.53,0.8279360525230826,4.461950012323101,8.907097336905967,8.531810100185883,1.0041308672166167
128,59.65,50.26,2998.009,3558.1225,59.76,50.89,0.7801099485608117,6.956076758957245,8.67301505400606,7.211627120252584,1.0084187007455225
129,59.85,50.37,3014.6445,3582.0225,59.65,50.26,0.6972288987342327,11.470475340316462,7.9234567295470395,7.8410032710499085,1.0069398650052763
130,59.67,51.15,3052.1205,3560.5089000000003,59.85,50.37,0.6335774425703198,14.96663384289981,4.081850261201186,6.331482764079787,1.0035396153129217
131,58.69,51.12,3000.2327999999998,3444.5161,59.67,51.15,0.5933517406153443,17.140164676938355,1.1777405707142659,1.9473170944876506,1.0021190433417722
132,58.8,50.6,2975.2799999999997,3457.4399999999996,58.69,51.12,0.5932886353976428,17.01416687401627,0.9282304090838558,0.5101914691651811,1.003423295842636
133,58.65,51.65,3029.2725,3439.8224999999998,58.8,50.6,0.5818655416106663,17.589594728929363,0.07942756802254608,1.4479033962574002,0.9994441784456736
134,58.37,51.28,2993.2136,3407.0568999999996,58.65,51.65,0.587698384024266,17.165508507557263,-0.0030278621734631246,0.00025540097225972675,0.9989831241216243
135,58.01,51.9,3010.7189999999996,3365.1600999999996,58.37,51.28,0.567681397131772,18.272739975620354,-0.08930695330990944,0.016461692193176884,1.0008519491835919
136,58.43,52.03,3040.1129,3414.0649,58.01,51.9,0.5499045442845663,19.247582689557085,0.49022031289428736,0.5661880702777256,1.0004067065487068
137,58.55,52.27,3060.4085,3428.1024999999995,58.43,52.03,0.4645101724965966,24.140920576521076,0.6969096394758288,0.5591301290539201,1.0033273664698574
138,59.03,52.07,3073.6921,3484.5409,58.55,52.27,0.40204992068436696,27.724787730870894,0.6153824380940767,1.010405756126754,1.004312232412985
139,58.22,51.19,2980.2817999999997,3389.5683999999997,59.03,52.07,0.36690119286253436,29.71815675467332,0.07689687841828734,0.4811722846131259,1.0026598320596416
140,59.16,51.48,3045.5568,3499.9055999999996,58.22,51.19,0.3425340675271856,31.106342929575746,0.01545256001123058,0.019972376590748638,1.0006918439229908
141,58.89,51.33,3022.8237,3468.0321,59.16,51.48,0.3807118613330138,28.888495840488034,0.001466645136043412,0.004704648877914051,0.9898705100953283
142,59.12,50.01,2956.5912,3495.1744,58.89,51.33,0.4159099514613259,26.801980973311398,-0.0484333924409324,0.0012307456807397303,0.9914522549418134
143,59.3,50.58,2999.394,3516.49,59.12,50.01,0.432921498815612,25.78006165024647,1.1901581593370985,1.861534585997235,0.9935890265516889
144,58.82,50.73,2983.9386,3459.7924,59.3,50.58,0.42986721239334497,25.922307676626527,0.3976286526141588,0.6946111848163404,1.0018376130652977
145,58.68,52.14,3059.5752,3443.3424,58.82,50.73,0.4045751587920237,27.39244111927624,-0.46280952235089573,0.21118800340958638,1.003953665418629
146,59.01,52.28,3085.0428,3482.1800999999996,58.68,52.14,0.35050771369304695,30.540549312785608,1.0894210998834615,1.0643183273973824,1.0078914503819971
147,58.69,52.17,3061.8573,3444.5161,59.01,52.28,0.31413518119183953,32.65947289516512,1.1635101663045992,1.1737773639692186,1.0069545422373631
148,58.02,52.87,3067.5174,3366.3204000000005,58.69,52.17,0.35589760046290086,30.24271932646176,2.0565346285450357,1.080873167079423,1.0044230152375704
149,57.61,53.0,3053.33,3318.9121,58.02,52.87,0.4283139568013462,26.045807988923908,4.49746486115285,3.894371646278609,1.0015324506609422
150,56.45,52.24,2948.9480000000003,3186.6025000000004,57.61,53.0,0.4368030818197917,25.58127388779891,4.511688825265384,5.082772813650392,1.0031262087377928
151,56.59,51.25,2900.2375,3202.4281000000005,56.45,52.24,0.4076728988676244,27.310856642873247,1.6648847027630134,3.6710874839686354,0.9858189578832606
152,57.08,50.98,2909.9383999999995,3258.1263999999996,56.59,51.25,0.3839674409528433,28.699301377477525,0.2990672280608714,0.6756529928734925,0.9896299396406328
153,56.5,51.46,2907.4900000000002,3192.25,57.08,50.98,0.3641829833800193,29.888636842872817,0.30228694574118675,0.09229350781980884,0.9839199923905331
154,56.37,51.16,2883.8891999999996,3177.5768999999996,56.5,51.46,0.3389554822303316,31.390617902875498,0.6084029454072601,0.8434536945272649,0.9817465523413508
155,57.52,52.4,3014.0480000000002,3308.5504000000005,56.37,51.16,0.3831895891145649,28.843847283792417,1.0844323650392518,0.5123060471798082,0.9970224123869408
156,58.19,52.94,3080.5786,3386.0760999999998,57.52,52.4,0.4099577294346669,27.307859488697343,2.685254835922924,2.284245063094873,1.0076048499532855
157,58.22,53.52,3115.9344,3389.5683999999997,58.19,52.94,0.44717542032630714,25.17055183555033,4.0471554697743,3.0565894493765504,1.014188232432092
158,57.68,53.47,3084.1495999999997,3326.9824,58.22,53.52,0.48953951762865305,22.73778025991133,5.692990355783686,5.204005858792509,1.014029841678816
159,56.99,53.22,3033.0078,3247.8601000000003,57.68,53.47,0.5526892157356968,19.101150823336738,6.52582199130776,6.198781430992917,1.0123873723077124
160,57.37,52.39,3005.6142999999997,3291.3169,56.99,53.22,0.5823915481863267,17.41607911976518,4.082480028850696,6.829998327520149,0.9873634054725093
161,57.41,52.69,3024.9329,3295.9080999999996,57.37,52.39,0.5931365006498215,16.866091849419433,2.650234841151329,2.2370200988514117,0.9721842241762862
162,57.3,52.14,2987.622,3283.2899999999995,57.41,52.69,0.5472944092374287,19.645742865722156,1.842179403412723,2.6376524119025464,0.9251297735746798
163,57.26,52.7,3017.602,3278.7075999999997,57.3,52.14,0.5210335805889487,21.28353431882548,1.5840470337616832,1.0024845682111063,0.9241370609866096
164,58.38,52.33,3055.0254,3408.2244000000005,57.26,52.7,0.4700771367909736,24.33662020062158,0.7961197280875084,2.09312302402299,0.8986601782172345
165,58.49,53.16,3109.3284,3421.0801,58.38,52.33,0.4325510806386025,26.603190241652207,0.5963695854033166,0.22512905996079952,0.9219770987225637
166,59.62,53.28,3176.5535999999997,3554.5443999999998,58.49,53.16,0.3344707396144049,32.381234710064774,1.1640555497194527,1.4776146305045577,0.9228357255393166
167,59.95,52.77,3163.5615000000003,3594.0025000000005,59.62,53.28,0.2494099260096138,37.382693013531366,0.4471438537558955,1.0557299415924615,0.9040562044964232
168,60.01,52.68,3161.3268,3601.2000999999996,59.95,52.77,0.148640795547897,43.31314344044074,0.24394852028123015,0.29794225150090325,0.8754627413560058
169,58.86,52.68,3100.7448,3464.4996,60.01,52.68,0.07505928284816876,47.66062183337702,0.3097576805569774,0.26529772597627455,0.8611601002006913
170,59.33,52.67,3124.9111,3520.0489,58.86,52.68,0.021832757166861557,50.79919930622339,0.3428175952183478,0.35488780730802183,0.8836327989029086
171,59.43,53.03,3151.5729,3531.9249,59.33,52.67,-0.02059848653054198,53.31854722678285,0.5366355979934706,0.3289721967165651,0.8965605069657167
172,58.73,52.34,3073.9282,3449.2128999999995,59.43,53.03,-0.045964710683556516,54.83977764146964,0.18413193977882966,0.8499090400566767,0.8794713681554864
173,58.56,51.3,3004.128,3429.2736000000004,58.73,52.34,-0.04438651211523696,54.73898626327314,-0.17452038591158658,0.043194802485170956,0.8958397383354727
174,58.78,51.91,3051.2698,3455.0884,58.56,51.3,-0.04316062974600992,54.68376488230871,0.2027522258007395,0.733212705811622,0.8884116990773605
175,59.94,52.55,3149.8469999999998,3592.8035999999997,58.78,51.91,-0.05388552799865571,55.32750373694962,-0.11314955253697558,0.06255621322834953,0.8873449529436901
176,60.08,51.49,3093.5192,3609.6063999999997,59.94,52.55,-0.02212710317710239,53.46297157412401,-0.2660070067557568,0.17083920091996574,0.8806265350433375
177,60.28,51.83,3124.3124,3633.6784000000002,60.08,51.49,-0.00614420019239724,52.51955900283561,0.21079577382046638,0.4361485735679067,0.8743527657304664
178,60.8,50.91,3095.3279999999995,3696.64,60.28,51.83,0.05077606010050248,49.1642828015914,0.5299650234355721,0.15607533057351208,0.8854965283938722
179,60.3,50.18,3025.854,3636.0899999999997,60.8,50.91,0.11682733297448321,45.27277277815732,3.1332497738266243,2.1487884103726964,0.9113784242511486
180,60.69,50.15,3043.6034999999997,3683.2760999999996,60.3,50.18,0.1731023715652706,41.941135436355786,5.050962420244194,4.836517770227533,0.9211856461183306
181,61.0,49.36,3010.96,3721.0,60.69,50.15,0.25495630005272824,37.08732142233589,7.906001299299347,5.811085277121838,0.9568523700385265
182,60.68,48.21,2925.3828,3682.0624,61.0,49.36,0.3392515023681028,32.09063511229674,15.297371931251167,11.73046578428465,1.0062927302157558
183,60.41,48.38,2922.6358,3649.3680999999997,60.68,48.21,0.4021145588913605,28.339176891903914,19.254480710902527,20.516264490221744,0.999356352812862
184,60.54,48.8,2954.352,3665.0915999999997,60.41,48.38,0.4583286735260815,24.974148507386648,16.790442646965566,18.333671440329084,0.9890380886460362
185,61.42,48.49,2978.2558000000004,3772.4164,60.54,48.8,0.5269997089193749,20.816152604916308,18.40569739796956,15.372005977099397,1.0177673116522667
186,60.81,48.86,2971.1766000000002,3697.8561000000004,61.42,48.49,0.5712244910007638,18.10614452098158,18.719835061621797,22.097076494180797,0.9935423426077127
187,61.26,48.14,2949.0564,3752.7875999999997,60.81,48.86,0.626301803257199,14.726140512289724,19.573579917349846,15.6147724423759,1.0173942217270853
188,61.66,48.71,3003.4586,3801.9556,61.26,48.14,0.6504036782535842,13.144010116375213,21.998561280622972,23.50057773814444,1.0025154629452588
189,61.91,48.97,3031.7326999999996,3832.8480999999997,61.66,48.71,0.65811614322502,12.517756774519029,18.828657706773203,19.24750774576865,0.9974187491618116
190,62.27,49.9,3107.273,3877.5529000000006,61.91,48.97,0.6633399723946668,12.054162689698117,14.365752743516268,17.235287532183634,0.9871250704471389
191,61.93,49.61,3072.3473,3835.3249,62.27,49.9,0.7084318229617617,9.248394199263714,12.158638048548204,11.988517172673134,0.9971155911587416
192,60.94,50.01,3047.6094,3713.6836,61.93,49.61,0.7541862987100268,6.435825647159724,8.428526758551326,12.47914354401946,0.9819717752501387
193,60.81,49.35,3000.9735,3697.8561000000004,60.94,50.01,0.8294887168292842,1.817214213590411,6.852991137147151,5.551945245943201,0.9868105858744405
194,60.68,49.06,2976.9608000000003,3682.0624,60.81,49.35,0.944650373439025,-5.195466742712469,8.887245146916525,8.402591935557748,0.9900444826940371
195,60.37,49.4,2982.278,3644.5368999999996,60.68,49.06,0.9738401789683057,-7.0813823304032795,6.815443326219079,8.709815940350659,0.9809271504120431
196,60.06,48.61,2919.5166,3607.2036000000003,60.37,49.4,0.9744831331893381,-7.273595322841921,5.700037313253645,4.648126559026049,0.9835640506192518
197,60.59,48.29,2925.8911000000003,3671.1481000000003,60.06,48.61,0.9716918110952399,-7.295052130033611,8.075551824127935,6.025837056283878,0.9877150706976938
198,60.13,49.08,2951.1804,3615.6169000000004,60.59,48.29,0.9607597166825433,-6.809477599071869,5.85547875252067,9.690480331937872,0.9719858279423544
199,60.0,49.11,2946.6,3600.0,60.13,49.08,0.9756804955836652,-7.879413403125916,2.650214390046911,2.918134449149867,0.9694240106673558
200,59.86,48.65,2912.189,3583.2196,60.0,49.11,1.0050719200675822,-9.798259204997542,2.394718976381296,1.948972352504123,0.9809878923122368
201,59.91,48.41,2900.2430999999997,3589.2080999999994,59.86,48.65,1.0224439790219189,-11.01214997220162,2.8244695935253343,2.37574937847939,0.9811327167581124
202,60.28,48.33,2913.3324,3633.6784000000002,59.91,48.41,1.1029895987686285,-16.030424853301945,3.4888959655312695,2.688557090397543,0.9871942988427899
203,60.42,48.58,2935.2036,3650.5764000000004,60.28,48.33,1.1828377851172625,-21.031753613901834,3.5987507902029714,3.7624674083323635,0.9845272229768429
204,59.64,47.63,2840.6532,3556.9296,60.42,48.58,1.1231995241717434,-17.5911757143367,2.989776151386185,2.864690081329431,0.9898989870410406
205,59.44,47.84,2843.6096000000002,3533.1135999999997,59.64,47.63,0.9652526341402333,-8.225153738680426,2.2424726005913946,2.9327020131210997,0.9860641399647826
206,58.8,47.56,2796.528,3457.4399999999996,59.44,47.84,0.7245960315967547,6.1605798510632255,1.6781742876996681,1.9336792768935933,0.9863025884238406
207,58.22,47.31,2754.3882,3389.5683999999997,58.8,47.56,0.47155269751476436,21.300204073699856,2.119076996370241,2.1535641380193042,0.9884747759845651
